,Unnamed: 0,name,speed,throttle,steer,brake,Lidar
0,0,image_00000,0.0,1.0,-0.0002311706484761,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00000
1,0,image_00001,4.740352910204138e-09,1.0,-0.0002311706484761,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00001
2,0,image_00002,9.47596721090349e-09,1.0,-0.0002311706484761,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00002
3,0,image_00003,1.420685009634326e-08,1.0,-0.0002311706484761,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00003
4,0,image_00004,1.8933003964605183e-08,1.0,-0.0002311706484761,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00004
5,0,image_00005,2.5386870206034477e-08,1.0,-0.0002311706484761,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00005
6,0,image_00006,-0.0852990143001079,1.0,-0.0002320425846846,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00006
7,0,image_00007,-0.0025365118402987,1.0,-0.0002275739389006,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00007
8,0,image_00008,0.0126326194033026,1.0,-0.0002283368812641,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00008
9,0,image_00009,0.011697654146701,1.0,-0.0002312796423211,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00009
10,0,image_00010,0.0082151820883154,1.0,-0.0002330235001863,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00010
11,0,image_00011,0.0054944322444498,1.0,-0.0002331324940314,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00011
12,0,image_00012,0.0035512476693838,1.0,-0.00023400443024,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00012
13,0,image_00013,0.0023192759603261,1.0,-0.0002336774487048,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00013
14,0,image_00014,0.0014517401810735,1.0,-0.0002337864425498,0.0,D:/carla-0.8.4/PythonClient/_out/pos10_/randomness_0.1/lidar/point_cloud_00014
