,Unnamed: 0,name,speed,throttle,steer,brake,Lidar
0,0,image_00000,0.0,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00000
1,0,image_00001,1.3527971711585484e-12,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00001
2,0,image_00002,2.7042421036835296e-12,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00002
3,0,image_00003,4.054336553982463e-12,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00003
4,0,image_00004,5.403081888150085e-12,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00004
5,0,image_00005,1.2151104122892775e-09,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00005
6,0,image_00006,-0.0875039711594581,1.0,6.975446467549773e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00006
7,0,image_00007,-0.0024000064702704,1.0,1.0899135304498486e-05,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00007
8,0,image_00008,0.0126553561538457,1.0,9.809221410250755e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00008
9,0,image_00009,0.0116373497061431,1.0,6.975446467549773e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00009
10,0,image_00010,0.0081567870453,1.0,6.5394810917496216e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00010
11,0,image_00011,0.0054013181012123,1.0,6.10351571594947e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00011
12,0,image_00012,0.0035416353028267,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00012
13,0,image_00013,0.0023223697207868,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00013
14,0,image_00014,0.0015006610541604,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00014
15,0,image_00015,0.0009326762636192,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00015
16,0,image_00016,0.0005996848340146,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00016
17,0,image_00017,0.0003033795801457,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00017
18,0,image_00018,0.0002971665206132,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00018
19,0,image_00019,0.0002003149915253,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00019
20,0,image_00020,0.0001337930385489,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00020
21,0,image_00021,7.088608253980055e-05,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00021
22,0,image_00022,7.683771182200872e-05,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00022
23,0,image_00023,5.116929241921753e-05,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos50_/randomness_0.1/lidar/point_cloud_00023
