,name,speed,throttle,steer,brake
0,image_00000,0.0,1.0,5.231584964349167e-06,0.0
0,image_00001,1.3527971711585484e-12,1.0,5.231584964349167e-06,0.0
0,image_00002,2.7042421036835296e-12,1.0,5.231584964349167e-06,0.0
0,image_00003,4.0543365539824626e-12,1.0,5.231584964349167e-06,0.0
0,image_00004,5.403081888150085e-12,1.0,5.231584964349167e-06,0.0
0,image_00005,1.2151104122892775e-09,1.0,5.231584964349167e-06,0.0
0,image_00006,-0.08750397115945817,1.0,6.975446467549773e-06,0.0
0,image_00007,-0.002400006470270455,1.0,1.0899135304498486e-05,0.0
0,image_00008,0.012655356153845788,1.0,9.809221410250757e-06,0.0
0,image_00009,0.01163734970614314,1.0,6.975446467549773e-06,0.0
0,image_00010,0.008156787045300007,1.0,6.5394810917496216e-06,0.0
0,image_00011,0.005401318101212383,1.0,6.10351571594947e-06,0.0
0,image_00012,0.0035416353028267624,1.0,5.231584964349167e-06,0.0
0,image_00013,0.00232236972078681,1.0,5.231584964349167e-06,0.0
0,image_00014,0.001500661054160446,1.0,5.231584964349167e-06,0.0
0,image_00015,0.0009326762636192144,1.0,5.231584964349167e-06,0.0
0,image_00016,0.0005996848340146244,1.0,5.231584964349167e-06,0.0
0,image_00017,0.00030337958014570177,1.0,5.231584964349167e-06,0.0
0,image_00018,0.0002971665206132457,1.0,5.231584964349167e-06,0.0
0,image_00019,0.00020031499152537436,1.0,5.231584964349167e-06,0.0
0,image_00020,0.00013379303854890167,1.0,5.231584964349167e-06,0.0
0,image_00021,7.088608253980055e-05,1.0,5.231584964349167e-06,0.0
0,image_00022,7.683771182200872e-05,1.0,5.231584964349167e-06,0.0
0,image_00023,5.116929241921753e-05,1.0,5.231584964349167e-06,0.0
0,image_00024,3.770170224015601e-05,1.0,5.231584964349167e-06,0.0
0,image_00025,1.1855936827487313e-05,1.0,5.231584964349167e-06,0.0
0,image_00026,3.1904120922088626,1.0,0.0007790701929479837,0.0
0,image_00027,7.387901401519776,1.0,-0.0021915980614721775,0.0
0,image_00028,11.214923572540284,1.0,-0.00843680277466774,0.0
0,image_00029,14.719602584838867,1.0,-0.009892926551401615,0.0
0,image_00030,17.870007705688476,1.0,-0.0006770542822778225,0.0
0,image_00031,20.70505714416504,0.0,-0.0020987375173717737,1.0
0,image_00032,23.026191902160644,0.0,0.0019278390100225806,1.0
0,image_00033,23.46372241973877,0.0,0.00441044382750988,1.0
0,image_00034,21.98254566192627,0.0,0.014516557566821575,1.0
0,image_00035,19.57122859954834,0.0,0.012134878896176815,1.0
0,image_00036,16.63114643096924,0.0,0.00764399953186512,1.0
0,image_00037,13.37143850326538,0.0,0.011851065792143345,1.0
0,image_00038,9.989789199829103,0.0,0.0181764867156744,1.0
0,image_00039,6.616325998306275,0.0,0.0229350496083498,1.0
0,image_00040,3.389600443840027,0.0,0.02063424326479435,1.0
0,image_00041,-0.00848787473514676,0.0,0.02024710550904274,1.0
0,image_00042,-0.1053567074239254,0.0,0.02021811343729496,1.0
0,image_00043,-0.0997939132153988,0.0,0.02025277353823185,1.0
0,image_00044,-0.07671508044004441,0.0,0.02025669626891613,1.0
0,image_00045,-0.05454406142234802,0.0,0.02025669626891613,1.0
0,image_00046,-0.037107533589005474,0.0,0.02025277353823185,1.0
0,image_00047,-0.02465082183480263,0.0,0.02025146409869194,1.0
0,image_00048,-0.016134687513113023,0.0,0.02025102823972702,1.0
0,image_00049,-0.0104868127964437,0.0,0.02025146409869194,1.0
0,image_00050,-0.00679162354208529,0.0,0.02025102823972702,1.0
0,image_00051,-0.0038125983439385894,0.0,0.02025102823972702,1.0
0,image_00052,-0.0033952478785067796,0.0,0.02025102823972702,1.0
0,image_00053,-0.002461612620390952,0.0,0.02025102823972702,1.0
0,image_00054,-0.0016510853078216315,0.0,0.02025102823972702,1.0
0,image_00055,-0.000841405353276059,0.0,0.02025102823972702,1.0
0,image_00056,-0.0008144701598212123,0.0,0.02025102823972702,1.0
0,image_00057,-0.0006059427629224956,0.0,0.02025102823972702,1.0
0,image_00058,-0.0004039478546474129,0.0,0.02025102823972702,1.0
0,image_00059,-0.0001811684065614827,0.0,0.02025102823972702,1.0
0,image_00060,-0.00019173286564182492,0.0,0.02025102823972702,1.0
0,image_00061,-0.0001488874579081312,0.0,0.02025102823972702,1.0
0,image_00062,-0.00010051869685412385,0.0,0.02025102823972702,1.0
0,image_00063,-3.6078585981158544e-05,0.0,0.02025102823972702,1.0
0,image_00064,-4.5426510041579604e-05,0.0,0.02025102823972702,1.0
0,image_00065,-3.599623050831724e-05,0.0,0.02025102823972702,1.0
0,image_00066,-2.549364035075996e-05,0.0,0.02025102823972702,1.0
0,image_00067,-3.5441649743006566e-06,0.0,0.02025102823972702,1.0
0,image_00068,-2.4535786906199064e-05,0.0,0.02025102823972702,1.0
0,image_00069,4.43759277004574e-06,0.0,0.02025102823972702,1.0
0,image_00070,-3.448895722613088e-06,0.0,0.02025102823972702,1.0
0,image_00071,0.0,0.0,0.02025102823972702,1.0
0,image_00072,4.580885661198408e-06,0.0,0.02025102823972702,1.0
0,image_00073,1.123277997976402e-05,0.0,0.02025102823972702,1.0
0,image_00074,8.745623745198827e-06,0.0,0.02025102823972702,1.0
