,name,speed,throttle,steer,brake
0,image_00000,0.0,1.0,-0.00015578644524794072,0.0
0,image_00001,-2.056843295683564e-09,1.0,-0.00015578644524794072,0.0
0,image_00002,-4.111630236280917e-09,1.0,-0.00015578644524794072,0.0
0,image_00003,-6.1643642190745145e-09,1.0,-0.00015578644524794072,0.0
0,image_00004,-8.215047042625657e-09,1.0,-0.00015578644524794072,0.0
0,image_00005,-8.153852792958105e-09,1.0,-0.00015578644524794072,0.0
0,image_00006,-0.08623550087213516,1.0,-0.00015535048441961408,0.0
0,image_00007,-0.00222360345069319,1.0,-0.00015229872951749712,0.0
0,image_00008,0.012674369663000108,1.0,-0.00015360662655439228,0.0
0,image_00009,0.011546440422534943,1.0,-0.00015578644524794072,0.0
0,image_00010,0.008330093789845705,1.0,-0.00015719103976152837,0.0
0,image_00011,0.005367668112739921,1.0,-0.00015766719297971576,0.0
0,image_00012,0.003467739187180996,1.0,-0.0001578469091327861,0.0
0,image_00013,0.0022729376563802362,1.0,-0.00015798330423422158,0.0
0,image_00014,0.0014615442836657167,1.0,-0.00015802822599653155,0.0
0,image_00015,0.0009589125635102391,1.0,-0.00015803967835381627,0.0
0,image_00016,0.0005989202996715903,1.0,-0.0001580125099280849,0.0
0,image_00017,0.00030279027996584775,1.0,-0.0001580037787789479,0.0
0,image_00018,0.0002953888499177992,1.0,-0.00015798400272615254,0.0
0,image_00019,0.00019948258996009828,1.0,-0.00015797272499185055,0.0
0,image_00020,0.00013360660668695345,1.0,-0.00015797789092175663,0.0
0,image_00021,6.129716566647403e-05,1.0,-0.00015798139793332666,0.0
0,image_00022,6.914664772921242e-05,1.0,-0.0001579814124852419,0.0
0,image_00023,5.669492456945591e-05,1.0,-0.00015797934611327946,0.0
0,image_00024,3.4161981966462916e-05,1.0,-0.0001579770614625886,0.0
0,image_00025,1.2667372175201308e-05,1.0,-0.00015797627565916628,0.0
0,image_00026,3.190645980834961,1.0,0.000561812543310225,0.0
0,image_00027,7.401310729980469,1.0,0.005363535135984421,0.0
0,image_00028,11.23332567214966,1.0,0.009966458193957806,0.0
0,image_00029,14.676786804199219,1.0,0.005167786497622728,0.0
0,image_00030,17.907148361206055,1.0,-0.002155761467292905,0.0
0,image_00031,20.904889869689942,0.5,-0.005057789385318756,0.0
0,image_00032,23.450827217102052,0.5,-0.008597997948527336,0.0
0,image_00033,25.186129760742187,0.5,-0.008269411511719227,0.0
0,image_00034,26.144934082031252,0.5,-0.011605561710894108,0.0
0,image_00035,26.456978416442873,0.5,-0.0034218558575958014,0.0
0,image_00036,26.41194305419922,0.5,0.008274911902844906,0.0
0,image_00037,26.122650718688966,0.5,0.01768697239458561,0.0
0,image_00038,25.658910942077636,0.5,0.01040765643119812,0.0
0,image_00039,25.169269180297853,0.5,0.009786841459572315,0.0
0,image_00040,24.603796005249023,0.5,-0.0020143575966358185,0.0
0,image_00041,24.095129013061523,0.5,-0.0029200485441833735,0.0
0,image_00042,23.60089702606201,0.5,0.0010173963382840157,0.0
0,image_00043,23.0988338470459,0.5,0.01032264158129692,0.0
0,image_00044,22.630611991882326,0.5,0.012073044665157795,0.0
0,image_00045,22.17704486846924,0.5,0.012989440001547337,0.0
0,image_00046,21.730224037170412,0.5,0.01987682469189167,0.0
0,image_00047,21.31714324951172,0.5,0.0244147889316082,0.0
0,image_00048,20.91724262237549,0.5,0.02612028643488884,0.0
0,image_00049,20.525185203552248,0.5,0.02168608084321022,0.0
0,image_00050,20.14130229949951,0.5,0.2119513303041458,0.0
0,image_00051,19.59511528015137,1.0,0.21613261103630066,0.0
0,image_00052,19.398264312744143,1.0,0.19780094921588898,0.0
0,image_00053,19.554580879211425,1.0,0.1638479232788086,0.0
0,image_00054,20.611033058166505,0.5,0.1250956654548645,0.0
0,image_00055,21.914969444274902,0.5,0.09404417872428894,0.0
0,image_00056,22.608053970336915,0.5,0.07228325307369232,0.0
0,image_00057,22.724296188354494,0.5,0.029445048421621323,0.0
0,image_00058,22.635401344299318,0.5,0.008158479817211628,0.0
0,image_00059,22.385393714904787,0.5,0.3729752004146576,0.0
0,image_00060,21.843292236328125,0.5,0.4017563462257385,0.0
0,image_00061,20.908285331726074,0.5,0.3775758445262909,0.0
0,image_00062,20.413562393188478,0.5,0.3196067810058594,0.0
0,image_00063,20.275730323791503,0.5,0.2689054310321808,0.0
0,image_00064,19.854244995117188,1.0,0.20953960716724396,0.0
0,image_00065,19.858897018432618,1.0,0.15281148254871368,0.0
0,image_00066,20.40587368011475,0.5,0.11224158108234406,0.0
0,image_00067,21.171409606933594,0.5,0.6255803108215332,0.0
0,image_00068,21.11572437286377,0.5,0.6141201257705688,0.0
0,image_00069,20.55132236480713,0.5,0.56728196144104,0.0
0,image_00070,20.316137695312502,0.5,0.5012396574020386,0.0
0,image_00071,20.07232704162598,0.5,0.4297500550746918,0.0
0,image_00072,19.939361572265625,1.0,0.3613245189189911,0.0
0,image_00073,19.845320320129396,0.0,0.2935343086719513,1.0
0,image_00074,19.96318817138672,0.0,0.2447412759065628,1.0
0,image_00075,17.175549888610842,0.0,0.2009677290916443,1.0
0,image_00076,14.363685894012452,1.0,0.17201462388038635,0.0
0,image_00077,12.08918809890747,1.0,0.15454144775867462,0.0
0,image_00078,12.198929500579835,0.0,0.14017683267593384,1.0
0,image_00079,12.375872039794922,0.0,0.12618473172187805,1.0
0,image_00080,10.819353103637695,0.0,0.12720032036304474,1.0
0,image_00081,8.359080791473389,0.0,0.12607607245445251,1.0
0,image_00082,5.614012813568116,0.0,0.12847334146499634,1.0
0,image_00083,2.196543574333191,0.0,0.12536130845546722,1.0
0,image_00084,-0.03543957509100437,0.0,0.1249825581908226,1.0
0,image_00085,-0.09070775583386421,0.0,0.12496163696050644,1.0
0,image_00086,-0.08019653409719467,0.0,0.12505798041820526,1.0
0,image_00087,-0.05947243273258209,0.0,0.12515956163406372,1.0
0,image_00088,-0.04116024747490883,0.0,0.12521667778491974,1.0
0,image_00089,-0.027599142864346504,0.0,0.125227689743042,1.0
0,image_00090,-0.018098461814224722,0.0,0.12523683905601501,1.0
0,image_00091,-0.011780150514096022,0.0,0.12523357570171356,1.0
0,image_00092,-0.007634400017559529,0.0,0.12523062527179718,1.0
0,image_00093,-0.0033274521119892597,0.0,0.12523901462554932,1.0
0,image_00094,-0.003560962714254856,0.0,0.12524305284023285,1.0
0,image_00095,-0.002681082487106323,0.0,0.12524686753749847,1.0
0,image_00096,-0.0018289740197360517,0.0,0.1252508908510208,1.0
0,image_00097,-0.0006700290658045561,0.0,0.1252508908510208,1.0
0,image_00098,-0.0008481396362185478,0.0,0.1252508908510208,1.0
0,image_00099,-0.0006613913050387054,0.0,0.1252508908510208,1.0
0,image_00100,-0.00046027157222852113,0.0,0.12525492906570435,1.0
0,image_00101,-0.00011018116492778063,0.0,0.12525492906570435,1.0
0,image_00102,-0.00020515187352430076,0.0,0.12525492906570435,1.0
0,image_00103,-0.00015956659190123902,0.0,0.1252550333738327,1.0
0,image_00104,-0.00010183097547269427,0.0,0.1252550333738327,1.0
0,image_00105,0.0,0.0,0.12525492906570435,1.0
0,image_00106,-4.4643378350883724e-05,0.0,0.12525492906570435,1.0
0,image_00107,-3.9018826646497474e-05,0.0,0.12525492906570435,1.0
0,image_00108,-2.191635376220802e-05,0.0,0.12525492906570435,1.0
0,image_00109,-9.16786211746512e-06,0.0,0.12525492906570435,1.0
0,image_00110,-1.7803145965444855e-05,0.0,0.12525492906570435,1.0
0,image_00111,-1.2434071231837152e-05,0.0,0.12525492906570435,1.0
0,image_00112,-2.2678100549455848e-06,0.0,0.12525492906570435,1.0
0,image_00113,-9.721828973852098e-06,0.0,0.12525492906570435,1.0
0,image_00114,-1.4433926821766364e-06,0.0,0.12525492906570435,1.0
0,image_00115,-1.9674835584737596e-06,0.0,0.12525492906570435,1.0
0,image_00116,-1.6719158793421229e-06,0.0,0.12525492906570435,1.0
0,image_00117,-1.5719364114374912e-06,0.0,0.12525492906570435,1.0
0,image_00118,4.831194964083352e-08,0.0,0.12525492906570435,1.0
0,image_00119,1.5169001414960804e-07,0.0,0.12525492906570435,1.0
0,image_00120,2.5395667648808743e-07,0.0,0.12525492906570435,1.0
0,image_00121,4.210446007846258e-07,0.0,0.12525492906570435,1.0
0,image_00122,6.245470700605437e-08,0.0,0.12525492906570435,1.0
0,image_00123,2.5627369666381127e-07,0.0,0.12525492906570435,1.0
0,image_00124,4.646600416435831e-07,0.0,0.12525492906570435,1.0
0,image_00125,6.987235110500478e-07,0.0,0.12525492906570435,1.0
0,image_00126,-1.7825968541274053e-07,0.0,0.12525492906570435,1.0
0,image_00127,-8.526306316980482e-07,0.0,0.12525492906570435,1.0
0,image_00128,-7.356242974765337e-07,0.0,0.12525492906570435,1.0
0,image_00129,-6.183559264627547e-07,0.0,0.12525492906570435,1.0
0,image_00130,0.0,0.0,0.12525492906570435,1.0
0,image_00131,1.2177397650248168e-07,0.0,0.12525492906570435,1.0
0,image_00132,2.474015360576232e-07,0.0,0.12525492906570435,1.0
0,image_00133,-6.642461812589318e-07,0.0,0.12525492906570435,1.0
0,image_00134,-1.4496923085971503e-06,0.0,0.12525492906570435,1.0
0,image_00135,4.667726685170237e-08,0.0,0.12525492906570435,1.0
0,image_00136,-9.119495302911674e-07,0.0,0.12525492906570435,1.0
0,image_00137,-1.0342217706238444e-06,0.0,0.12525492906570435,1.0
0,image_00138,4.415915633160239e-08,0.0,0.12525492906570435,1.0
0,image_00139,4.331188335982006e-07,0.0,0.12525492906570435,1.0
0,image_00140,6.835665089965915e-07,0.0,0.12525492906570435,1.0
0,image_00141,5.635035734030681e-07,0.0,0.12525492906570435,1.0
0,image_00142,-1.8521124474091268e-07,0.0,0.12525492906570435,1.0
0,image_00143,-3.765513213238592e-07,1.0,0.12525492906570435,0.0
0,image_00144,-0.03550387769937515,1.0,0.12526506185531616,0.0
0,image_00145,0.203664368391037,1.0,0.125227689743042,0.0
0,image_00146,1.2214613556861877,1.0,0.12425820529460907,0.0
0,image_00147,3.2067267894744873,1.0,0.11876678466796875,0.0
0,image_00148,5.646323347091675,1.0,0.11575698852539062,0.0
0,image_00149,7.607933521270752,1.0,0.1075364276766777,0.0
0,image_00150,9.457809734344483,1.0,0.09649723768234253,0.0
0,image_00151,11.272786331176759,1.0,0.10602732747793198,0.0
0,image_00152,13.054331874847412,1.0,0.11971991509199142,0.0
0,image_00153,14.80521011352539,1.0,0.11583099514245987,0.0
0,image_00154,16.415601539611817,1.0,0.10141612589359283,0.0
0,image_00155,18.01223602294922,1.0,0.07471934705972672,0.0
0,image_00156,19.725929832458498,1.0,0.05552847683429718,0.0
0,image_00157,21.366046142578124,0.5,0.048658207058906555,0.0
0,image_00158,22.64604263305664,0.5,0.032505691051483154,0.0
0,image_00159,23.390618705749514,0.5,0.02110988087952137,0.0
0,image_00160,23.631051063537598,0.5,0.018075235188007355,0.0
0,image_00161,23.552225875854493,0.5,0.016218239441514015,0.0
0,image_00162,23.27429237365723,0.5,0.010021972469985485,0.0
0,image_00163,22.905122566223145,0.5,-0.0025422233156859875,0.0
0,image_00164,22.49751605987549,0.5,0.0012311663012951612,0.0
0,image_00165,22.10878028869629,0.5,0.00037809100467711687,0.0
