,name,speed,throttle,steer,brake
0,image_00000,0.0,1.0,-0.00015578644524794072,0.0
0,image_00001,-2.056843295683564e-09,1.0,-0.00015578644524794072,0.0
0,image_00002,-4.111630236280917e-09,1.0,-0.00015578644524794072,0.0
0,image_00003,-6.1643642190745145e-09,1.0,-0.00015578644524794072,0.0
0,image_00004,-8.215047042625657e-09,1.0,-0.00015578644524794072,0.0
0,image_00005,-8.153852792958105e-09,1.0,-0.00015578644524794072,0.0
0,image_00006,-0.0866581566631794,1.0,-0.00015491452359128743,0.0
0,image_00007,-0.0026975512504577638,1.0,-0.00015055487165227532,0.0
0,image_00008,0.012713745329529047,1.0,-0.00015186276868917048,0.0
0,image_00009,0.011762540973722936,1.0,-0.00015404258738271892,0.0
0,image_00010,0.008151093218475581,1.0,-0.00015535048441961408,0.0
0,image_00011,0.005407390790060163,1.0,-0.00015578644524794072,0.0
0,image_00012,0.003535809461027384,1.0,-0.0001562224206281826,0.0
0,image_00013,0.0022602692479267716,1.0,-0.0001562224206281826,0.0
0,image_00014,0.001479245920199901,1.0,-0.0001562224206281826,0.0
0,image_00015,0.0009483186760917306,1.0,-0.0001562224206281826,0.0
0,image_00016,0.0006048870098311455,1.0,-0.0001562224206281826,0.0
0,image_00017,0.00029388078837655485,1.0,-0.00015665838145650923,0.0
0,image_00018,0.00030063157319091264,1.0,-0.00015665838145650923,0.0
0,image_00019,0.00020472298201639207,1.0,-0.00015665838145650923,0.0
0,image_00020,0.0001493618605309166,1.0,-0.00015665838145650923,0.0
0,image_00021,5.1389173313509674e-05,1.0,-0.00015665838145650923,0.0
0,image_00022,6.188943880260923e-05,1.0,-0.00015665838145650923,0.0
0,image_00023,5.2213009621482345e-05,1.0,-0.00015665838145650923,0.0
0,image_00024,4.2344425310147926e-05,1.0,-0.00015665838145650923,0.0
0,image_00025,1.1845846620417433e-05,1.0,-0.00015665838145650923,0.0
0,image_00026,3.1868494749069214,1.0,-0.0014653690159320831,0.0
0,image_00027,7.4057001113891605,1.0,-0.002303407760336995,0.0
0,image_00028,11.20668296813965,1.0,-0.007291724905371666,0.0
0,image_00029,14.716694641113282,1.0,-0.010224386118352413,0.0
0,image_00030,17.951052474975587,1.0,-0.008949601091444492,0.0
0,image_00031,20.93342170715332,0.5,-0.0028578683268278837,0.0
0,image_00032,23.42984504699707,0.5,-0.005195718724280596,0.0
0,image_00033,25.12921886444092,0.5,-0.018125588074326515,0.0
0,image_00034,26.02609462738037,0.5,-0.015290321782231331,0.0
0,image_00035,26.379909324645997,0.5,0.001187422894872725,0.0
0,image_00036,26.362439346313476,0.5,0.010214087553322315,0.0
0,image_00037,26.01361827850342,0.5,-0.001017529983073473,0.0
0,image_00038,25.597763442993166,0.5,-0.0018461357103660703,0.0
0,image_00039,25.124393463134766,0.5,-0.0006244031246751547,0.0
0,image_00040,24.62319030761719,0.5,-0.00011262587941018865,0.0
0,image_00041,24.119441413879397,0.5,0.000457180809462443,0.0
0,image_00042,23.6029260635376,0.5,0.007524616550654173,0.0
0,image_00043,23.116583633422852,0.5,0.00945289246737957,0.0
0,image_00044,22.60899124145508,0.5,0.019846303388476372,0.0
0,image_00045,22.166080856323244,0.5,0.02631385438144207,0.0
0,image_00046,21.732211875915528,0.5,0.02897673286497593,0.0
0,image_00047,21.303403472900392,0.5,0.023891635239124298,0.0
0,image_00048,20.892569732666015,0.5,0.01366518996655941,0.0
0,image_00049,20.51575584411621,0.5,0.01112133078277111,0.0
0,image_00050,20.146884727478028,0.5,0.012396532110869884,0.0
0,image_00051,19.78059711456299,1.0,0.01964445412158966,0.0
0,image_00052,19.534750556945802,1.0,0.013622462749481201,0.0
0,image_00053,19.813822174072268,1.0,-0.0005294389557093382,0.0
0,image_00054,20.763586807250977,0.5,0.002280823653563857,0.0
0,image_00055,22.019906044006348,0.5,0.002092486945912242,0.0
0,image_00056,22.650320434570315,0.5,0.009165588766336441,0.0
0,image_00057,22.8214204788208,0.5,0.003562126774340868,0.0
0,image_00058,22.715163803100587,0.5,0.00874052383005619,0.0
0,image_00059,22.466876220703124,0.5,0.01970679685473442,0.0
0,image_00060,22.097234344482423,0.5,0.012540399096906185,0.0
0,image_00061,21.733691596984865,0.5,0.014054070226848125,0.0
0,image_00062,21.36302490234375,0.5,0.015298751182854176,0.0
0,image_00063,20.98755340576172,0.5,0.012770150788128376,0.0
0,image_00064,20.612976264953613,0.5,0.01617809385061264,0.0
0,image_00065,20.25322036743164,0.5,0.0157761313021183,0.0
0,image_00066,19.88475093841553,1.0,0.006717645563185215,0.0
0,image_00067,19.675974655151368,1.0,0.000543066009413451,0.0
0,image_00068,19.969922447204592,1.0,0.004461086355149746,0.0
0,image_00069,20.862805366516113,0.5,0.010755118913948536,0.0
0,image_00070,22.108572578430177,0.5,0.009339540265500546,0.0
0,image_00071,22.781418228149416,0.5,0.004864790942519903,0.0
0,image_00072,22.986960411071777,0.5,-0.0007881465717218816,0.0
0,image_00073,22.832636833190918,0.5,0.00781409814953804,0.0
0,image_00074,22.56401081085205,0.5,0.01799040101468563,0.0
0,image_00075,22.232098388671876,0.5,0.0259581096470356,0.0
0,image_00076,21.819663047790527,0.5,0.0169009231030941,0.0
0,image_00077,21.44426193237305,0.5,0.0008870428428053856,0.0
0,image_00078,21.085644149780276,0.5,-0.010496591217815876,0.0
0,image_00079,20.72321720123291,0.5,-0.01760127767920494,0.0
0,image_00080,20.365294647216796,0.5,-0.020616374909877777,0.0
0,image_00081,19.997299003601075,1.0,-0.029396114870905876,0.0
0,image_00082,19.765221405029298,1.0,-0.02619115449488163,0.0
0,image_00083,20.06477222442627,0.5,-0.023456430062651634,0.0
0,image_00084,20.676073837280274,0.5,-0.013265768066048622,0.0
0,image_00085,20.982906532287597,0.5,-0.01696581020951271,0.0
0,image_00086,21.028910064697268,0.5,-0.030576668679714203,0.0
0,image_00087,20.894442558288574,0.5,-0.024990422651171684,0.0
0,image_00088,20.73289203643799,0.5,-0.022793836891651154,0.0
0,image_00089,20.485483360290527,0.5,-0.030653752386569977,0.0
0,image_00090,20.22275047302246,0.5,-0.033544547855854034,0.0
0,image_00091,19.911087226867675,1.0,-0.025468384847044945,0.0
0,image_00092,19.739312553405764,1.0,-0.018571361899375916,0.0
0,image_00093,20.055569458007813,0.5,-0.006780943833291531,0.0
0,image_00094,20.76812210083008,0.5,-0.008495694026350975,0.0
0,image_00095,21.09521942138672,0.5,-0.02046111784875393,0.0
0,image_00096,21.09946632385254,0.5,-0.013743294402956963,0.0
0,image_00097,21.03095111846924,0.5,-0.004233328625559807,0.0
0,image_00098,20.84155025482178,0.5,-0.006467331200838089,0.0
0,image_00099,20.592500495910645,0.5,-0.0024073284585028887,0.0
0,image_00100,20.30387592315674,0.5,0.00812450423836708,0.0
0,image_00101,19.998910903930664,1.0,0.02198079228401184,0.0
0,image_00102,19.81992473602295,1.0,0.03536667674779892,0.0
0,image_00103,20.16650390625,0.5,0.03204723447561264,0.0
0,image_00104,20.85183963775635,0.5,0.03137236461043358,0.0
0,image_00105,21.14552993774414,0.5,0.02334362082183361,0.0
0,image_00106,21.193562507629395,0.5,0.011893861927092075,0.0
0,image_00107,21.104387855529787,0.5,0.0018265483668074012,0.0
0,image_00108,20.906345558166503,0.5,0.006027510389685631,0.0
0,image_00109,20.637467193603516,0.5,-0.0006744834827259183,0.0
0,image_00110,20.344607734680178,0.5,0.0029892679303884506,0.0
0,image_00111,20.041072654724122,0.5,-0.0002787427220027894,0.0
0,image_00112,19.698591041564942,1.0,0.007504560984671116,0.0
0,image_00113,19.5225643157959,1.0,0.009311201982200146,0.0
0,image_00114,19.838809204101562,1.0,0.0157979317009449,0.0
0,image_00115,20.811816787719728,0.5,0.013925023376941681,0.0
0,image_00116,22.049028396606445,0.5,0.0014102010754868388,0.0
0,image_00117,22.728167152404787,0.5,-0.003889084793627262,0.0
0,image_00118,22.930312156677246,0.5,0.0013430622639134526,0.0
0,image_00119,22.792471504211427,0.5,-0.008582636713981628,0.0
0,image_00120,22.54196090698242,0.5,-0.024179629981517792,0.0
0,image_00121,22.22623100280762,0.5,-0.03510187193751335,0.0
0,image_00122,21.86355686187744,0.5,-0.03172510117292404,0.0
0,image_00123,21.477291297912597,0.5,-0.0377684123814106,0.0
0,image_00124,21.086327362060548,0.5,-0.03293406963348389,0.0
0,image_00125,20.685297203063964,0.5,-0.015909582376480103,0.0
0,image_00126,20.312973976135254,0.5,-0.0174588430672884,0.0
0,image_00127,19.981267547607423,1.0,-0.02440815232694149,0.0
0,image_00128,19.77642230987549,1.0,-0.02168024517595768,0.0
0,image_00129,20.11892795562744,0.5,-0.02228364162147045,0.0
0,image_00130,20.804529762268068,0.5,-0.020542917773127556,0.0
0,image_00131,21.106875228881837,0.5,-0.008352797478437424,0.0
0,image_00132,21.189792823791503,0.5,-0.007008339744061232,0.0
0,image_00133,21.09187717437744,0.5,-0.004413473419845104,0.0
0,image_00134,20.90269775390625,0.5,-0.0013237453531473875,0.0
0,image_00135,20.659728240966796,0.5,-0.0025934907607734203,0.0
0,image_00136,20.385408210754395,0.5,-0.002252382691949606,0.0
0,image_00137,20.089206504821778,0.5,0.0028122656513005495,0.0
0,image_00138,19.779119110107423,1.0,0.012671185657382011,0.0
0,image_00139,19.604536056518555,1.0,0.02258024923503399,0.0
0,image_00140,19.990113258361816,1.0,0.02010570839047432,0.0
0,image_00141,20.99909076690674,0.5,0.01059642806649208,0.0
0,image_00142,22.184936141967775,0.5,0.01445341482758522,0.0
0,image_00143,22.81890907287598,0.5,0.01730768196284771,0.0
0,image_00144,22.992438125610352,0.5,0.01179140992462635,0.0
0,image_00145,22.861436462402345,0.5,-0.0029824976809322834,0.0
0,image_00146,22.582895278930664,0.5,-0.0011420907685533166,0.0
0,image_00147,22.229003334045412,0.5,-0.006740728858858347,0.0
0,image_00148,21.87930850982666,0.5,-0.011583195067942142,0.0
0,image_00149,21.494162178039552,0.5,-0.015919283032417297,0.0
0,image_00150,21.111355590820313,0.5,-0.0169761274009943,0.0
0,image_00151,20.730590057373046,0.5,-0.021109119057655334,0.0
0,image_00152,20.364817428588868,0.5,-0.02621135115623474,0.0
0,image_00153,19.955214500427246,1.0,-0.016092590987682343,0.0
0,image_00154,19.749478340148926,1.0,-0.010163153521716595,0.0
0,image_00155,20.023364067077637,0.5,-0.019813070073723793,0.0
0,image_00156,20.688895225524902,0.5,-0.017426012083888054,0.0
0,image_00157,21.00014991760254,0.5,-0.02316267415881157,0.0
0,image_00158,21.055129623413087,0.5,-0.02808130905032158,0.0
0,image_00159,20.954941177368166,0.5,-0.027899177744984627,0.0
0,image_00160,20.741736030578615,0.5,-0.018042832612991333,0.0
0,image_00161,20.489259910583495,0.5,-0.003108053468167782,0.0
0,image_00162,20.21576385498047,0.5,0.011980618350207806,0.0
0,image_00163,19.908939743041994,1.0,0.009160792455077171,0.0
0,image_00164,19.734042549133303,1.0,-2.979245073220227e-05,0.0
0,image_00165,20.059874725341796,0.5,-0.01009232085198164,0.0
0,image_00166,20.730643272399902,0.5,-0.0026482848916202784,0.0
0,image_00167,21.096436500549316,0.5,-0.004916787147521973,0.0
0,image_00168,21.135359001159667,0.5,0.0018034420209005475,0.0
