,Unnamed: 0,name,speed,throttle,steer,brake,Lidar
0,0,image_00000,0.0,1.0,-0.0001557864452479,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00000
1,0,image_00001,-2.056843295683564e-09,1.0,-0.0001557864452479,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00001
2,0,image_00002,-4.111630236280917e-09,1.0,-0.0001557864452479,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00002
3,0,image_00003,-6.164364219074514e-09,1.0,-0.0001557864452479,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00003
4,0,image_00004,-8.215047042625657e-09,1.0,-0.0001557864452479,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00004
5,0,image_00005,-8.153852792958105e-09,1.0,-0.0001557864452479,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00005
6,0,image_00006,-0.0867180906236171,1.0,-0.0001549145235912,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00006
7,0,image_00007,-0.0022403402253985,1.0,-0.0001518627686891,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00007
8,0,image_00008,0.0127603151835501,1.0,-0.000153170665726,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00008
9,0,image_00009,0.0117303712293505,1.0,-0.0001557864452479,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00009
10,0,image_00010,0.0082937724888324,1.0,-0.0001572514738654,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00010
11,0,image_00011,0.0055721425451338,1.0,-0.0001579903182573,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00011
12,0,image_00012,0.0035756180528551,1.0,-0.0001583191769896,0.0,D:/carla-0.8.4/PythonClient/_out/pos5_/randomness_0.1/lidar/point_cloud_00012
