,name,speed,throttle,steer,brake
0,image_00000,0.0,1.0,-0.00015578644524794072,0.0
0,image_00001,-2.056843295683564e-09,1.0,-0.00015578644524794072,0.0
0,image_00002,-4.111630236280917e-09,1.0,-0.00015578644524794072,0.0
0,image_00003,-6.1643642190745145e-09,1.0,-0.00015578644524794072,0.0
0,image_00004,-8.215047042625657e-09,1.0,-0.00015578644524794072,0.0
0,image_00005,-8.153852792958105e-09,1.0,-0.00015578644524794072,0.0
0,image_00006,-0.08671809062361717,1.0,-0.00015491452359128743,0.0
0,image_00007,-0.0022403402253985405,1.0,-0.00015186276868917048,0.0
0,image_00008,0.012760315183550119,1.0,-0.00015317066572606564,0.0
0,image_00009,0.011730371229350568,1.0,-0.00015578644524794072,0.0
0,image_00010,0.008293772488832474,1.0,-0.00015725147386547178,0.0
0,image_00011,0.005572142545133829,1.0,-0.00015799031825736165,0.0
0,image_00012,0.003575618052855134,1.0,-0.0001583191769896075,0.0
0,image_00013,0.0022541047772392632,1.0,-0.00015844020526856184,0.0
0,image_00014,0.00144367553293705,1.0,-0.00015848802286200225,0.0
0,image_00015,0.0009387182537466288,1.0,-0.00015850832278374583,0.0
0,image_00016,0.0004037251841509715,1.0,-0.00015850694035179913,0.0
0,image_00017,0.00043085764045827093,1.0,-0.00015849371266085654,0.0
0,image_00018,0.0003271552675869316,1.0,-0.00015851444914005697,0.0
0,image_00019,0.00021714056201744826,1.0,-0.00015852732758503407,0.0
0,image_00020,8.029513555811718e-05,1.0,-0.00015852416981942952,0.0
0,image_00021,0.00010446331216371619,1.0,-0.00015851874195504934,0.0
0,image_00022,8.950562914833426e-05,1.0,-0.00015851412899792194,0.0
0,image_00023,4.721795849036425e-05,1.0,-0.00015851676289457828,0.0
0,image_00024,2.006906743190484e-05,1.0,-0.00015851642820052803,0.0
0,image_00025,2.5844372248684522e-05,1.0,-0.00015851612261030823,0.0
0,image_00026,3.185833239555359,1.0,-0.0016033415449783206,0.0
0,image_00027,7.391586971282959,1.0,-0.0006554965511895716,0.0
0,image_00028,11.185503387451172,1.0,-0.0037296623922884464,0.0
0,image_00029,14.669523811340332,1.0,-0.0025360079016536474,0.0
0,image_00030,17.879639625549316,1.0,0.007319276686757803,0.0
0,image_00031,20.867234230041504,0.5,0.02046581171452999,0.0
0,image_00032,23.39832458496094,0.5,0.02516726590692997,0.0
0,image_00033,25.096973991394044,0.5,0.01706964522600174,0.0
0,image_00034,26.085297203063966,0.5,0.009069240652024746,0.0
0,image_00035,26.44848976135254,0.5,-0.0006839544512331486,0.0
0,image_00036,26.39059352874756,0.5,-0.014604432508349419,0.0
0,image_00037,26.111168289184572,0.5,-0.021209489554166794,0.0
0,image_00038,25.683903121948244,0.5,-0.026299459859728813,0.0
0,image_00039,25.18897075653076,0.5,-0.032565630972385406,0.0
0,image_00040,24.661585807800293,0.5,-0.029136361554265022,0.0
0,image_00041,24.136902809143066,0.5,-0.018705934286117554,0.0
0,image_00042,23.640655517578125,0.5,-0.009321396239101887,0.0
0,image_00043,23.128829956054688,0.5,0.004228281322866678,0.0
0,image_00044,22.65453987121582,0.5,0.004966806620359421,0.0
0,image_00045,22.182156944274904,0.5,0.011122201569378376,0.0
0,image_00046,21.744157791137695,0.5,0.02036161720752716,0.0
0,image_00047,21.33035945892334,0.5,0.02274460531771183,0.0
0,image_00048,20.9279354095459,0.5,0.02051376923918724,0.0
0,image_00049,20.5401403427124,0.5,0.02291157841682434,0.0
0,image_00050,20.172082901000977,0.5,0.02533118613064289,0.0
0,image_00051,19.801344108581542,1.0,0.018801294267177582,0.0
0,image_00052,19.571686935424804,1.0,0.02197250910103321,0.0
0,image_00053,19.867145347595216,1.0,0.02116161212325096,0.0
0,image_00054,20.75585689544678,0.5,0.01935715414583683,0.0
0,image_00055,22.010809707641602,0.5,0.013642084784805775,0.0
0,image_00056,22.622616004943847,0.5,-0.0026893343310803175,0.0
0,image_00057,22.845508003234865,0.5,-0.021389566361904144,0.0
0,image_00058,22.741046905517578,0.5,-0.021888457238674164,0.0
0,image_00059,22.416491889953615,0.5,-0.004991333931684494,0.0
0,image_00060,22.11570510864258,0.5,0.0036148782819509506,0.0
0,image_00061,21.724461364746094,0.5,-0.00501255551353097,0.0
0,image_00062,21.36624698638916,0.5,-0.015085455030202866,0.0
0,image_00063,20.983605194091798,0.5,-0.027858683839440346,0.0
0,image_00064,20.561848640441895,0.5,-0.02181994542479515,0.0
0,image_00065,20.216733741760255,0.5,-0.02044740319252014,0.0
0,image_00066,19.850739669799804,1.0,-0.03106076456606388,0.0
0,image_00067,19.63513813018799,1.0,-0.030177153646945953,0.0
0,image_00068,19.933283042907714,1.0,-0.027682296931743622,0.0
0,image_00069,20.84326515197754,0.5,-0.03305111080408096,0.0
0,image_00070,22.05135269165039,0.5,-0.026385366916656494,0.0
0,image_00071,22.735213851928712,0.5,-0.018438706174492836,0.0
0,image_00072,22.914531326293947,0.5,-0.004470743238925934,0.0
0,image_00073,22.837407302856445,0.5,0.0016194647178053856,0.0
0,image_00074,22.536028289794924,0.5,0.01311587356030941,0.0
0,image_00075,22.196538734436036,0.5,0.012302360497415066,0.0
0,image_00076,21.826510620117187,0.5,0.01608523353934288,0.0
0,image_00077,21.45421829223633,0.5,0.01586070843040943,0.0
0,image_00078,21.06339168548584,0.5,0.02264782413840294,0.0
0,image_00079,20.641787910461428,0.5,0.014399792067706585,0.0
0,image_00080,20.303048515319826,0.5,0.005795576609671116,0.0
0,image_00081,19.92992877960205,1.0,-0.006881819572299719,0.0
0,image_00082,19.694613647460937,1.0,-0.003774590091779828,0.0
0,image_00083,19.99038963317871,1.0,0.005785549990832806,0.0
0,image_00084,20.91046714782715,0.5,-0.0023807091638445854,0.0
0,image_00085,22.18344783782959,0.5,-0.010752524249255657,0.0
0,image_00086,22.833297729492188,0.5,-0.013129031285643578,0.0
0,image_00087,22.956099128723146,0.5,-0.0003876643895637244,0.0
0,image_00088,22.83157596588135,0.5,-0.003891158150509,0.0
0,image_00089,22.60415210723877,0.5,-0.014018255285918713,0.0
0,image_00090,22.197688865661622,0.5,-0.004630028270184994,0.0
0,image_00091,21.80628032684326,0.5,-0.007257912773638964,0.0
0,image_00092,21.424323463439944,0.5,-0.005119591951370239,0.0
0,image_00093,21.01896572113037,0.5,-0.011915704235434532,0.0
0,image_00094,20.644980812072756,0.5,-0.010627742856740952,0.0
0,image_00095,20.285393142700197,0.5,-0.007884444668889046,0.0
0,image_00096,19.932982635498046,1.0,-0.003915567882359028,0.0
0,image_00097,19.698627090454103,1.0,-0.00914570689201355,0.0
0,image_00098,19.987164115905763,1.0,-0.0022034754510968924,0.0
0,image_00099,20.915687370300294,0.5,0.0026383157819509506,0.0
0,image_00100,22.141021728515625,0.5,-0.002831983845680952,0.0
0,image_00101,22.8043607711792,0.5,-0.005102807655930519,0.0
0,image_00102,23.010120964050294,0.5,-0.007068623788654804,0.0
0,image_00103,22.90338191986084,0.5,-0.0024724886752665043,0.0
0,image_00104,22.590072441101075,0.5,-0.010549504309892654,0.0
0,image_00105,22.26109027862549,0.5,-0.01869319938123226,0.0
0,image_00106,21.893070602416994,0.5,-0.01808195188641548,0.0
0,image_00107,21.515674781799316,0.5,-0.019173061475157738,0.0
0,image_00108,21.06578121185303,0.5,-0.005880663637071848,0.0
0,image_00109,20.693473434448244,0.5,-0.005560494959354401,0.0
0,image_00110,20.337483787536623,0.5,-0.006273498758673668,0.0
0,image_00111,19.96904182434082,1.0,0.0016652410849928856,0.0
0,image_00112,19.755208396911623,1.0,0.005393181461840868,0.0
0,image_00113,20.037399101257325,0.5,-0.0024712912272661924,0.0
0,image_00114,20.682071685791016,0.5,-0.005179452244192362,0.0
0,image_00115,20.971604347229004,0.5,-0.0004271919606253505,0.0
0,image_00116,21.02896327972412,0.5,0.001751126255840063,0.0
0,image_00117,20.92320613861084,0.5,0.01071152277290821,0.0
0,image_00118,20.75273609161377,0.5,0.01137637160718441,0.0
0,image_00119,20.52110652923584,0.5,0.009741936810314655,0.0
0,image_00120,20.247426795959473,0.5,0.013997392728924751,0.0
0,image_00121,19.903836250305176,1.0,0.0035429447889328003,0.0
0,image_00122,19.74467697143555,1.0,0.0013718362897634506,0.0
0,image_00123,20.060178565979005,0.5,-0.008021237328648567,0.0
0,image_00124,20.76486740112305,0.5,-0.009369692765176296,0.0
0,image_00125,21.06932430267334,0.5,-0.0019752350635826588,0.0
0,image_00126,21.109251022338867,0.5,-0.008086321875452995,0.0
0,image_00127,21.000683784484863,0.5,-0.0031366078183054924,0.0
0,image_00128,20.817502212524413,0.5,-0.005104204174131155,0.0
0,image_00129,20.56409912109375,0.5,0.00019778148271143436,0.0
0,image_00130,20.254919815063477,0.5,-0.007170543540269136,0.0
0,image_00131,19.977691841125488,1.0,-0.01655232533812523,0.0
0,image_00132,19.80062313079834,1.0,-0.01695423759520054,0.0
0,image_00133,20.095846366882324,0.5,-0.003922747913748026,0.0
0,image_00134,20.782428359985353,0.5,-0.006720153149217367,0.0
0,image_00135,21.1783842086792,0.5,-0.014618211425840855,0.0
0,image_00136,21.211008453369143,0.5,-0.010335651226341724,0.0
0,image_00137,21.10799617767334,0.5,-0.008938460610806942,0.0
0,image_00138,20.906779861450197,0.5,-0.01492827944457531,0.0
0,image_00139,20.63940181732178,0.5,-0.02790013886988163,0.0
0,image_00140,20.3688102722168,0.5,-0.029152505099773407,0.0
0,image_00141,20.009315299987794,0.5,-0.014895264059305191,0.0
0,image_00142,19.72760009765625,1.0,-0.002876368584111333,0.0
0,image_00143,19.543640899658204,1.0,0.005947728641331196,0.0
0,image_00144,19.87240161895752,1.0,0.010616045445203781,0.0
0,image_00145,20.79712085723877,0.5,0.01737918332219124,0.0
0,image_00146,21.9562162399292,0.5,0.007521127816289663,0.0
0,image_00147,22.571507263183594,0.5,0.01049354113638401,0.0
0,image_00148,22.83639621734619,0.5,0.015228562988340855,0.0
0,image_00149,22.731979751586916,0.5,0.026554513722658157,0.0
0,image_00150,22.404671287536623,0.5,0.01999758742749691,0.0
0,image_00151,22.085034370422363,0.5,0.0025097057223320007,0.0
0,image_00152,21.743687438964844,0.5,-0.011239341460168362,0.0
0,image_00153,21.366300201416017,0.5,-0.02636418677866459,0.0
0,image_00154,20.9864221572876,0.5,-0.025194628164172173,0.0
0,image_00155,20.612849235534668,0.5,-0.0286685973405838,0.0
0,image_00156,20.26117687225342,0.5,-0.03150070831179619,0.0
0,image_00157,19.889298248291016,1.0,-0.023577511310577393,0.0
0,image_00158,19.67468891143799,1.0,-0.02306172251701355,0.0
0,image_00159,19.968633270263673,1.0,-0.02750559151172638,0.0
0,image_00160,20.89622440338135,0.5,-0.022539738565683365,0.0
0,image_00161,22.159710502624513,0.5,-0.018965929746627808,0.0
0,image_00162,22.753650283813478,0.5,-0.029144586995244026,0.0
0,image_00163,22.953793716430663,0.5,-0.029379146173596382,0.0
0,image_00164,22.84881935119629,0.5,-0.018532177433371544,0.0
0,image_00165,22.57493534088135,0.5,-0.021428614854812622,0.0
0,image_00166,22.22553062438965,0.5,-0.03458757698535919,0.0
0,image_00167,21.809485244750977,0.5,-0.029306970536708832,0.0
0,image_00168,21.444006156921386,0.5,-0.01839483715593815,0.0
