,Unnamed: 0,name,speed,throttle,steer,brake,Lidar
0,0,image_00000,0.0,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00000
1,0,image_00001,1.3527971711585484e-12,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00001
2,0,image_00002,2.7042421036835296e-12,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00002
3,0,image_00003,4.054336553982463e-12,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00003
4,0,image_00004,5.403081888150085e-12,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00004
5,0,image_00005,1.2151104122892775e-09,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00005
6,0,image_00006,-0.0877073496580124,1.0,6.975446467549773e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00006
7,0,image_00007,-0.0026218218030408,1.0,1.1117117537651213e-05,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00007
8,0,image_00008,0.012765291519463,1.0,9.809221410250755e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00008
9,0,image_00009,0.0117447721771895,1.0,6.975446467549773e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00009
10,0,image_00010,0.0082057013176381,1.0,6.5394810917496216e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00010
11,0,image_00011,0.0055296923965215,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00011
12,0,image_00012,0.0034970794105902,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00012
13,0,image_00013,0.0022603951860219,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00013
14,0,image_00014,0.0014741847175173,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00014
15,0,image_00015,0.000945330527611,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00015
16,0,image_00016,0.0005956428183708,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00016
17,0,image_00017,0.0003053508728044,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00017
18,0,image_00018,0.0002985874627484,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00018
19,0,image_00019,0.0002011697230045,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00019
20,0,image_00020,0.0001341508279438,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00020
21,0,image_00021,7.061786818667315e-05,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00021
22,0,image_00022,5.440384920802899e-05,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00022
23,0,image_00023,6.07523943472188e-05,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00023
24,0,image_00024,2.6042239187518132e-05,1.0,5.231584964349167e-06,0.0,D:/carla-0.8.4/PythonClient/_out/pos61_/randomness_0.1/lidar/point_cloud_00024
